Date,Item Code,Branch,Star Rating,Segment,Quantity,Tonnage,Region
2019-10-12,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2019-10-12,RKL60TV16U,MAA,3 Star,Inv,2.0,1.8,South
2019-10-12,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2019-10-12,RKL50TV16V,SBD,3 Star,Inv,20.0,1.5,South
2019-10-12,RKL50TV16V,SBD,3 Star,Inv,50.0,1.5,South
2019-10-12,RKL50TV16V,SBD,3 Star,Inv,28.0,1.5,South
2019-10-12,RL35TV16W1,MAA,3 Star,Non Inv,3.0,1.0,South
2019-10-12,RKL60TV16U,MAA,3 Star,Inv,1.0,1.8,South
2019-10-12,RKJ35TV16U,MAA,5 Star,Inv,1.0,1.0,South
2019-10-12,RKL50TV16U,MAA,3 Star,Inv,3.0,1.5,South
2019-10-12,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-12,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-12,RKL71TV16T,BLR,3 Star,Inv,5.0,2.2,South
2019-10-12,RL35TV16W1,MAA,3 Star,Non Inv,12.0,1.0,South
2019-10-12,RL50TV16U2,MAA,3 Star,Non Inv,12.0,1.5,South
2019-10-12,RKL50TV16V,MAA,3 Star,Inv,3.0,1.5,South
2019-10-12,RKL50TV16U,MAA,3 Star,Inv,1.0,1.5,South
2019-10-12,RL50TV16U2,MAA,3 Star,Non Inv,6.0,1.5,South
2019-10-12,RL28TV16X2,MAA,3 Star,Non Inv,10.0,0.8,South
2019-10-12,RKL35TV16X,SBD1,3 Star,Inv,3.0,1.0,South
2019-10-12,RKG50TV16U,SBD1,5 Star,Inv,8.0,1.5,South
2019-10-12,RKF50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2019-10-12,RKL35TV16X,SBD1,3 Star,Inv,2.0,1.0,South
2019-10-12,RKL50TV16U,SBD1,3 Star,Inv,5.0,1.5,South
2019-10-12,RKL50TV16U,SBD1,3 Star,Inv,3.0,1.5,South
2019-10-12,RKF50TV16U,SBD1,5 Star,Inv,4.0,1.5,South
2019-10-12,RQ60TV16U2B,SBD,2 Star,Non Inv,1.0,1.8,South
2019-10-12,RQ60TV16U2B,SBD,2 Star,Non Inv,1.0,1.8,South
2019-10-12,RQ60TV16U2B,SBD,2 Star,Non Inv,1.0,1.8,South
2019-10-12,RKL50TV16V,SBD,3 Star,Inv,11.0,1.5,South
2019-10-12,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2019-10-12,RKL35TV16X,MAA,3 Star,Inv,10.0,1.0,South
2019-10-12,RKJ60TV16U,BLR,5 Star,Inv,3.0,1.8,South
2019-10-12,RKG50TV16U,BLR,5 Star,Inv,1.0,1.5,South
2019-10-12,RKG50TV16U,SBD1,5 Star,Inv,50.0,1.5,South
2019-10-12,RKG50TV16U,SBD1,5 Star,Inv,25.0,1.5,South
2019-10-12,RKL50TV16V,SBD1,3 Star,Inv,25.0,1.5,South
2019-10-11,RKL60TV16U,MAA,3 Star,Inv,7.0,1.8,South
2019-10-11,RKL35TV16X,MAA,3 Star,Inv,2.0,1.0,South
2019-10-11,RL35TV16W1,MAA,3 Star,Non Inv,10.0,1.0,South
2019-10-11,RQ60TV16U2,MAA,2 Star,Non Inv,1.0,1.8,South
2019-10-11,RKG50TV16U,COK,5 Star,Inv,2.0,1.5,South
2019-10-11,RKL35TV16X,COK,3 Star,Inv,2.0,1.0,South
2019-10-11,RL35TV16W1,BLR,3 Star,Non Inv,6.0,1.0,South
2019-10-11,RQ60TV16U2,MAA,2 Star,Non Inv,7.0,1.8,South
2019-10-11,RKP50TV16U,SBD,4 Star,Inv,11.0,1.5,South
2019-10-11,RKJ50TV16U,SBD,5 Star,Inv,2.0,1.5,South
2019-10-11,RL50TV16U2,SBD,3 Star,Non Inv,3.0,1.5,South
2019-10-11,RKF50TV16U,SBD,5 Star,Inv,2.0,1.5,South
2019-10-11,RL35TV16W1,COK,3 Star,Non Inv,10.0,1.0,South
2019-10-11,RL50TV16U2,SBD1,3 Star,Non Inv,6.0,1.5,South
2019-10-11,RKG50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
2019-10-11,RQ60TV16U2,MAA,2 Star,Non Inv,2.0,1.8,South
2019-10-11,RQG50TV16U3B,MAA,2 Star,Non Inv,24.0,1.5,South
2019-10-11,RL28TV16X2,MAA,3 Star,Non Inv,15.0,0.8,South
2019-10-11,RL50TV16U2,MAA,3 Star,Non Inv,10.0,1.5,South
2019-10-11,RL35TV16W1,MAA,3 Star,Non Inv,25.0,1.0,South
2019-10-11,RKL35TV16X,MAA,3 Star,Inv,10.0,1.0,South
2019-10-11,RKL71TV16T,BLR,3 Star,Inv,1.0,2.2,South
2019-10-11,RKL35TV16X,BLR,3 Star,Inv,1.0,1.0,South
2019-10-11,RKL50TV16V,BLR,3 Star,Inv,1.0,1.5,South
2019-10-11,RL35TV16W1,COK,3 Star,Non Inv,1.0,1.0,South
2019-10-11,RKL50TV16V,COK,3 Star,Inv,2.0,1.5,South
2019-10-11,RQ50TV16U3B,COK,2 Star,Non Inv,1.0,1.5,South
2019-10-11,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-11,RL35TV16W1,BLR,3 Star,Non Inv,0.5,1.0,South
2019-10-11,RL35TV16W1,MAA,3 Star,Non Inv,14.0,1.0,South
2019-10-11,RL50TV16U2,MAA,3 Star,Non Inv,4.0,1.5,South
2019-10-11,RL28TV16X2,COK,3 Star,Non Inv,1.0,0.8,South
2019-10-11,RL28TV16X2,COK,3 Star,Non Inv,1.0,0.8,South
2019-10-11,RKP60TV16U,MAA,4 Star,Inv,1.0,1.8,South
2019-10-11,RQ60TV16U2,MAA,2 Star,Non Inv,1.0,1.8,South
2019-10-11,RL50TV16U2,MAA,3 Star,Non Inv,5.0,1.5,South
2019-10-11,RL28TV16X2,MAA,3 Star,Non Inv,1.0,0.8,South
2019-10-11,RL28TV16X2,MAA,3 Star,Non Inv,5.0,0.8,South
2019-10-11,RKL60TV16U,MAA,3 Star,Inv,1.0,1.8,South
2019-10-11,RL50TV16V2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-11,RL28TV16X2,MAA,3 Star,Non Inv,3.0,0.8,South
2019-10-11,RKP35TV16W,BLR,4 Star,Inv,2.0,1.0,South
2019-10-11,RKP50TV16U,BLR,4 Star,Inv,1.0,1.5,South
2019-10-11,RKL60TV16U,MAA,3 Star,Inv,1.0,1.8,South
2019-10-11,RKL50TV16V,MAA,3 Star,Inv,1.0,1.5,South
2019-10-11,RKL35TV16X,MAA,3 Star,Inv,2.0,1.0,South
2019-10-11,RL50TV16V3B,SBD1,3 Star,Non Inv,15.0,1.5,South
2019-10-11,RKL50TV16U,SBD1,3 Star,Inv,5.0,1.5,South
2019-10-11,RKG50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
2019-10-11,RKL35TV16X,SBD,3 Star,Inv,4.0,1.0,South
2019-10-11,RKL50TV16V,SBD,3 Star,Inv,1.0,1.5,South
2019-10-11,RKL50TV16V,SBD,3 Star,Inv,3.0,1.5,South
2019-10-11,RKL60TV16U,SBD,3 Star,Inv,2.0,1.8,South
2019-10-11,RKL50TV16V,SBD,3 Star,Inv,1.0,1.5,South
2019-10-11,RKL71TV16T,SBD1,3 Star,Inv,5.0,2.2,South
2019-10-11,RKL60TV16U,SBD1,3 Star,Inv,5.0,1.8,South
2019-10-11,RQ60TV16U2,MAA,2 Star,Non Inv,2.0,1.8,South
2019-10-11,RLG28TV16X2,COK,3 Star,Non Inv,22.0,0.8,South
2019-10-11,RKG50TV16U,COK,5 Star,Inv,1.0,1.5,South
2019-10-10,RKL35TV16X,MAA,3 Star,Inv,2.0,1.0,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL28TV16X2,SBD1,3 Star,Non Inv,2.0,0.8,South
2019-10-10,RL28TV16X2,SBD1,3 Star,Non Inv,1.0,0.8,South
2019-10-10,RL28TV16X2,MAA,3 Star,Non Inv,1.0,0.8,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-10,RL50TV16U2,BLR,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RLG28TV16X2,BLR,3 Star,Non Inv,2.0,0.8,South
2019-10-10,RLG28TV16X2,MAA,3 Star,Non Inv,3.0,0.8,South
2019-10-10,RKP50TV16U,MAA,4 Star,Inv,12.0,1.5,South
2019-10-10,RKP50TV16U,MAA,4 Star,Inv,3.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,3.0,1.5,South
2019-10-10,RKF50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2019-10-10,RLG28TV16X2,MAA,3 Star,Non Inv,4.0,0.8,South
2019-10-10,RL50TV16U2,SBD,3 Star,Non Inv,5.0,1.5,South
2019-10-10,RKF50TV16U,SBD,5 Star,Inv,3.0,1.5,South
2019-10-10,RKP50TV16U,SBD,4 Star,Inv,9.0,1.5,South
2019-10-10,RQ50TV16U3B,SBD,2 Star,Non Inv,1.0,1.5,South
2019-10-10,RKJ50TV16U,SBD,5 Star,Inv,2.0,1.5,South
2019-10-10,RL50TV16V3,SBD,3 Star,Non Inv,10.0,1.5,South
2019-10-10,RKL50TV16V,SBD,3 Star,Inv,6.0,1.5,South
2019-10-10,RL35TV16W1,SBD,3 Star,Non Inv,5.0,1.0,South
2019-10-10,RL28TV16X2,SBD,3 Star,Non Inv,3.0,0.8,South
2019-10-10,RKL50TV16V,SBD,3 Star,Inv,20.0,1.5,South
2019-10-10,RKJ50TV16U,SBD,5 Star,Inv,1.0,1.5,South
2019-10-10,RKJ50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
2019-10-10,RKG35TV16W,SBD,5 Star,Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-10,RKF50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RL28TV16X2,MAA,3 Star,Non Inv,1.0,0.8,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,8.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,5.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,5.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,3.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,3.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2019-10-10,RKL35TV16X,MAA,3 Star,Inv,2.0,1.0,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2019-10-10,RKL35TV16X,MAA,3 Star,Inv,1.0,1.0,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,3.0,1.5,South
2019-10-10,RKL35TV16X,MAA,3 Star,Inv,5.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,1.0,1.5,South
2019-10-10,RKL35TV16X,MAA,3 Star,Inv,2.0,1.0,South
2019-10-10,RKL35TV16X,MAA,3 Star,Inv,2.0,1.0,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,3.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RKG50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RKG50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RKJ35TV16U,MAA,5 Star,Inv,1.0,1.0,South
2019-10-10,RKP35TV16W,SBD1,4 Star,Inv,1.0,1.0,South
2019-10-10,RKP35TV16W,SBD1,4 Star,Inv,1.0,1.0,South
2019-10-10,RKL60TV16U,BLR,3 Star,Inv,0.5,1.8,South
2019-10-10,RKG60TV16U,BLR,5 Star,Inv,1.0,1.8,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,4.0,1.5,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,1.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,4.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RKL35TV16X,MAA,3 Star,Inv,1.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-10,RKJ50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RKL35TV16X,MAA,3 Star,Inv,1.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-10,RKJ35TV16U,MAA,5 Star,Inv,1.0,1.0,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
2019-10-10,RL50TV16U2,SBD1,3 Star,Non Inv,8.0,1.5,South
2019-10-10,RL50TV16U2,MAA,3 Star,Non Inv,4.5,1.5,South
2019-10-10,RKL50TV16V,MAA,3 Star,Inv,6.0,1.5,South
2019-10-10,RKJ35TV16U,SBD,5 Star,Inv,4.0,1.0,South
2019-10-10,RL50TV16U2,SBD1,3 Star,Non Inv,2.0,1.5,South
2019-10-10,RL50TV16U2,SBD1,3 Star,Non Inv,5.0,1.5,South
2019-10-10,RL50TV16U2,SBD1,3 Star,Non Inv,10.0,1.5,South
2019-10-10,RKF50TV16U,SBD1,5 Star,Inv,1.0,1.5,South
2019-10-10,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2019-10-10,RKL50TV16U,SBD1,3 Star,Inv,8.0,1.5,South
2019-10-10,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2019-10-10,RKG50TV16U,SBD1,5 Star,Inv,10.0,1.5,South
2019-10-10,RKL71TV16T,SBD1,3 Star,Inv,3.0,2.2,South
2019-10-10,RKG35TV16W,SBD,5 Star,Inv,1.0,1.0,South
2019-10-10,RKJ60TV16U,SBD,5 Star,Inv,3.0,1.8,South
2019-10-10,RL28TV16X2,SBD1,3 Star,Non Inv,5.0,0.8,South
2019-10-10,RL50TV16U2,SBD1,3 Star,Non Inv,22.0,1.5,South
2019-10-10,RKF50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RKF50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-10,RLG28TV16X2,COK,3 Star,Non Inv,2.0,0.8,South
2019-10-10,RL28TV16X2,SBD1,3 Star,Non Inv,2.0,0.8,South
2019-10-10,RL28TV16X2,SBD1,3 Star,Non Inv,1.0,0.8,South
2019-10-10,RL28TV16X2,SBD1,3 Star,Non Inv,2.0,0.8,South
2019-10-10,RL28TV16X2,SBD1,3 Star,Non Inv,1.0,0.8,South
2019-10-10,RL28TV16X2,SBD1,3 Star,Non Inv,1.0,0.8,South
2019-10-10,RL28TV16X2,SBD1,3 Star,Non Inv,1.0,0.8,South
2019-10-10,RL28TV16X2,SBD1,3 Star,Non Inv,2.0,0.8,South
2019-10-09,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
2019-10-09,RL35TV16W1,SBD1,3 Star,Non Inv,2.0,1.0,South
2019-10-09,RL50TV16U2,SBD1,3 Star,Non Inv,5.0,1.5,South
2019-10-09,RL50TV16V3B,SBD1,3 Star,Non Inv,4.0,1.5,South
2019-10-09,RKG50TV16U,BLR,5 Star,Inv,3.0,1.5,South
2019-10-09,RKL35TV16X,SBD,3 Star,Inv,5.0,1.0,South
2019-10-09,RKG50TV16U,SBD,5 Star,Inv,15.0,1.5,South
2019-10-09,RKG50TV16U,SBD,5 Star,Inv,35.0,1.5,South
2019-10-09,RKL35TV16X,SBD,3 Star,Inv,20.0,1.0,South
2019-10-09,RKL50TV16V,SBD,3 Star,Inv,30.0,1.5,South
2019-10-09,RKL50TV16V,SBD,3 Star,Inv,50.0,1.5,South
2019-10-09,RL50TV16U2,SBD,3 Star,Non Inv,5.0,1.5,South
2019-10-09,RKJ35TV16U,MAA,5 Star,Inv,1.0,1.0,South
2019-10-09,RKL50TV16U,MAA,3 Star,Inv,3.0,1.5,South
2019-10-09,RL50TV16U2,BLR,3 Star,Non Inv,2.0,1.5,South
2019-10-09,RKL71TV16T,MAA,3 Star,Inv,1.0,2.2,South
2019-10-09,RL35TV16W1,BLR,3 Star,Non Inv,0.5,1.0,South
2019-10-09,RL35TV16W1,BLR,3 Star,Non Inv,0.5,1.0,South
2019-10-09,RKG50TV16U,MAA,5 Star,Inv,1.0,1.5,South
2019-10-09,RL28TV16X2,SBD1,3 Star,Non Inv,2.0,0.8,South
2019-10-09,RKF50TV16U,SBD1,5 Star,Inv,1.0,1.5,South
2019-10-09,RL50TV16V3B,SBD1,3 Star,Non Inv,2.0,1.5,South
2019-10-09,RL28TV16X2,MAA,3 Star,Non Inv,15.0,0.8,South
2019-10-09,RL35TV16W1,MAA,3 Star,Non Inv,5.0,1.0,South
2019-10-09,RL50TV16U2,MAA,3 Star,Non Inv,50.0,1.5,South
2019-10-09,RKL35TV16X,MAA,3 Star,Inv,5.0,1.0,South
2019-10-09,RKL50TV16V,MAA,3 Star,Inv,18.0,1.5,South
2019-10-09,RKG50TV16U,MAA,5 Star,Inv,4.0,1.5,South
2019-10-09,RKJ50TV16U,MAA,5 Star,Inv,3.0,1.5,South
2019-10-09,RKL71TV16T,MAA,3 Star,Inv,1.0,2.2,South
2019-10-09,RKL50TV16U,SBD,3 Star,Inv,2.0,1.5,South
2019-10-09,RKG50TV16U,SBD,5 Star,Inv,2.0,1.5,South
2019-10-09,RKJ50TV16U,SBD,5 Star,Inv,2.0,1.5,South
2019-10-09,RKJ50TV16U,SBD1,5 Star,Inv,7.0,1.5,South
2019-10-09,RKJ50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
2019-10-09,RKJ50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
2019-10-09,RKJ50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2019-10-09,RL50TV16U2,SBD1,3 Star,Non Inv,5.0,1.5,South
2019-10-09,RKJ50TV16U,SBD1,5 Star,Inv,1.0,1.5,South
2019-10-09,RQ50TV16U3B,SBD,2 Star,Non Inv,2.0,1.5,South
2019-10-09,RKG50TV16U,SBD1,5 Star,Inv,20.0,1.5,South
2019-10-09,RKL50TV16V,SBD1,3 Star,Inv,20.0,1.5,South
2019-10-09,RKL50TV16V,COK,3 Star,Inv,4.0,1.5,South
2019-10-07,RL28TV16X2,SBD1,3 Star,Non Inv,2.0,0.8,South
2019-10-07,RKG50TV16U,SBD,5 Star,Inv,1.0,1.5,South
2019-10-07,RKL60TV16U,SBD1,3 Star,Inv,4.0,1.8,South
2019-10-07,RKL35TV16X,SBD1,3 Star,Inv,1.0,1.0,South
2019-10-07,RKL50TV16V,SBD,3 Star,Inv,5.0,1.5,South
2019-10-07,RKL60TV16U,SBD,3 Star,Inv,1.0,1.8,South
2019-10-07,RKL60TV16U,SBD,3 Star,Inv,3.0,1.8,South
2019-10-07,RKL71TV16T,SBD,3 Star,Inv,5.0,2.2,South
2019-10-07,RKJ50TV16U,SBD1,5 Star,Inv,7.0,1.5,South
2019-10-07,RKL50TV16U,SBD,3 Star,Inv,8.0,1.5,South
2019-10-07,RKF50TV16U,SBD,5 Star,Inv,3.0,1.5,South
2019-10-07,RKJ50TV16U,SBD,5 Star,Inv,3.0,1.5,South
2019-10-07,RKL60TV16U,SBD,3 Star,Inv,2.0,1.8,South
2019-10-07,RL50TV16U2,SBD1,3 Star,Non Inv,5.0,1.5,South
2019-10-07,RL50TV16U2,SBD1,3 Star,Non Inv,6.0,1.5,South
2019-10-07,RL50TV16U2,SBD1,3 Star,Non Inv,5.0,1.5,South
2019-10-07,RL50TV16U2,SBD1,3 Star,Non Inv,5.0,1.5,South
2019-10-07,RL50TV16U2,SBD1,3 Star,Non Inv,2.0,1.5,South
2019-10-07,RKG60TV16U,SBD,5 Star,Inv,4.0,1.8,South
2019-10-07,RKJ35TV16U,SBD,5 Star,Inv,2.0,1.0,South
2019-10-07,RKL50TV16U,SBD1,3 Star,Inv,10.0,1.5,South
2019-10-07,RKJ50TV16U,SBD1,5 Star,Inv,4.0,1.5,South
2019-10-07,RKL35TV16X,SBD1,3 Star,Inv,3.0,1.0,South
2019-10-07,RKL50TV16U,SBD1,3 Star,Inv,6.0,1.5,South
2019-10-07,RKL35TV16X,SBD1,3 Star,Inv,2.0,1.0,South
2019-10-07,RKG50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
2019-10-07,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2019-10-07,RKF50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2019-10-07,RKL50TV16U,SBD1,3 Star,Inv,5.0,1.5,South
2019-10-07,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2019-10-07,RKL35TV16X,SBD1,3 Star,Inv,5.0,1.0,South
2019-10-07,RKL50TV16U,SBD1,3 Star,Inv,20.0,1.5,South
2019-10-07,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2019-10-07,RKL71TV16T,SBD1,3 Star,Inv,2.0,2.2,South
2019-10-07,RKL60TV16U,SBD1,3 Star,Inv,2.0,1.8,South
2019-10-07,RKL71TV16T,SBD1,3 Star,Inv,2.0,2.2,South
2019-10-07,RKL60TV16U,SBD1,3 Star,Inv,1.0,1.8,South
2019-10-07,RKL50TV16U,SBD1,3 Star,Inv,5.0,1.5,South
2019-10-07,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
2019-10-07,RKL71TV16T,SBD1,3 Star,Inv,1.0,2.2,South
2019-10-07,RL28TV16X2,SBD1,3 Star,Non Inv,5.0,0.8,South
2019-10-06,RKL50TV16U,SBD1,3 Star,Inv,15.0,1.5,South
2019-10-06,RKG50TV16U,SBD1,5 Star,Inv,10.0,1.5,South
2019-10-06,RL28TV16X2,SBD1,3 Star,Non Inv,2.0,0.8,South
2019-10-06,RL28TV16X2,SBD1,3 Star,Non Inv,2.0,0.8,South
2019-10-06,RKG50TV16U,SBD1,5 Star,Inv,4.0,1.5,South
2019-10-06,RKF50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
2019-10-06,RKJ50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
2019-10-06,RKG50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
2019-10-06,RKJ50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
2019-10-06,RKL35TV16X,SBD1,3 Star,Inv,1.0,1.0,South
2019-10-06,RKL50TV16U,SBD1,3 Star,Inv,5.0,1.5,South
2019-10-06,RKG50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
2019-10-06,RKL35TV16X,SBD1,3 Star,Inv,5.0,1.0,South
2019-10-06,RKL50TV16U,SBD1,3 Star,Inv,15.0,1.5,South
2019-10-06,RL35TV16W1,SBD1,3 Star,Non Inv,2.0,1.0,South
2019-10-06,RKL35TV16X,SBD1,3 Star,Inv,2.0,1.0,South
2019-10-06,RKL50TV16U,SBD1,3 Star,Inv,5.0,1.5,South
2019-10-06,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
